ID,"Gene Symbol","Expert Panel",Curator,"Disease Entity","Uploaded Date","Precuration Date","Disease entity assigned Date","Precuration Complete Date","Curation Provisional Date","Curation Approved Date","Recuration assigned Date","Retired Assignment Date","Published Date",Classification,Created,"GCI UUID"
6249,COL11A1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6250,COL11A2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6251,COL1A1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6252,COL1A2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6093,COL2A1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6253,COQ4,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6254,COQ9,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6255,CPT2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6256,CRB2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6257,CREBBP,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6258,CRYAB,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6259,CSPP1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6260,CSRP3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6261,CTF1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6094,CTSA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6262,CTSD,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6263,CYP11A1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6264,DAG1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6265,DES,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6095,DHCR24,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6096,DHCR7,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6266,DIS3L2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6267,DMD,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6268,DMPK,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6097,DNAH9,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6269,DOK7,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6270,DSC2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6271,DSG2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6272,DSP,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6098,DYNC1H1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6099,EBP,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6273,EMD,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6100,ENPP1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6101,EP300,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6102,EPHB4,Prenatal,,MONDO:0700080,,,,,,2022-11-03,,,2023-05-09,Definitive,"2022-04-19 12:41:24",719b0e4c-a316-4da9-b5ea-489e8f10da2c
6274,ESCO2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6275,ETFA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6276,ETFB,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6277,ETFDH,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6278,EVC2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6279,EXOSC3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6280,EYA4,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6281,FAM111A,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6282,FAM20C,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6283,FANCB,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6103,FAT4,Prenatal,,,,,,2023-09-20,,,,,,,"2022-04-19 12:41:24",
6284,FBN1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6285,FBXL4,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6104,FBXW11,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6286,FGFR2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6105,FGFR3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6287,FHL2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6106,FIG4,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6288,FKTN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6289,FLNA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6290,FLNB,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
8010,FLT4,Prenatal,,MONDO:0032913,2023-05-09,,,,,,,,2023-05-16,Definitive,"2023-05-09 18:03:06",152ff76a-8b2a-4dcf-af23-dda71389523d
6107,FLT4,Prenatal,,MONDO:0007919,,,,,,2022-12-19,,,2023-05-16,Definitive,"2022-04-19 12:41:24",b114e459-2052-42d6-8e01-708259480b78
6291,FLVCR2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6108,FOXC2,Prenatal,,MONDO:0007922,,,,2023-05-23,2024-01-05,,,,,Definitive,"2022-04-19 12:41:24",408bd0f3-9a04-42e3-9b44-8d96ce357104
6292,FOXF1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6109,FOXP3,Prenatal,,MONDO:0010580,,2023-05-23,,,,,,,,,"2022-04-19 12:41:24",f0845bad-5ee4-4541-88b9-c56da78073e4
6110,FRAS1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6111,FREM2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6293,FXN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:52",
6112,G6PD,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6113,GAA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6114,GALC,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6115,GALNS,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6116,GATA1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:41:24",
6294,GATA4,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6295,GATAD1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6117,GBA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6118,GBE1,Prenatal,,MONDO:0009292,,,,,2023-08-29,2023-09-21,,,2023-09-21,Definitive,"2022-04-19 12:42:41",7c5ca65d-2e07-415e-9239-14b20adee9e3
6296,GDF5,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6119,GLA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6120,GLB1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6297,GLDN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6298,GLE1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6121,GLUL,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6122,GNPTAB,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6299,GPC3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6300,GPD1L,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6301,GPI,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6123,GRIP1,Prenatal,,MONDO:0054739,,,,,,2023-03-14,,,2023-05-09,Definitive,"2022-04-19 12:42:41",289da49d-0508-47f4-9d49-679f82dbf126
6124,GUSB,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6125,HADH,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6126,HADHA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6127,HADHB,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6128,HBA1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6129,HBA2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6302,HCN4,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6303,HNF1B,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6130,HRAS,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6304,HSPG2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6305,HYLS1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6131,IDUA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6306,ILK,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6307,INPPL1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6308,INTU,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6309,INVS,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6310,JAG1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6311,JPH2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6312,JUP,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6132,KAT6B,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6313,KCND3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:46:53",
6314,KCNE1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6315,KCNE2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6316,KCNE3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6317,KCNH2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6133,KCNJ1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6318,KCNJ2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6319,KCNJ5,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6320,KCNJ8,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6321,KCNQ1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6134,KDM6A,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6135,KIAA0586,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6322,KIAA1109,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6136,KIF23,Prenatal,,,,2023-02-28,,,,,,,,,"2022-04-19 12:42:41",
6137,KLF1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6323,KLHL24,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6138,KLHL40,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6139,KMT2D,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6140,KRAS,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6324,LAMA4,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6325,LAMP2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6141,LBR,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:41",
6142,LIPA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6326,LMNA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6143,LZTR1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6144,MAP2K1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6145,MAP2K2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6146,MGAT2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6147,MID1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6327,MKS1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6328,MUSK,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6148,MVK,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6329,MYBPC3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6149,MYH3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6330,MYH6,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6331,MYH7,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6332,MYL2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6333,MYL3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6334,MYLK2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6335,MYOM1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6336,MYOZ2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6337,MYPN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6338,NDUFB11,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6150,NEB,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6339,NEBL,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6151,NEK1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6152,NEU1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6340,NEXN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6341,NIPBL,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6153,NPC1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6154,NPC2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6155,NRAS,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6342,OFD1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6343,PADI6,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6344,PDLIM3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6156,PEX1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6157,PEX10,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6158,PEX12,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6159,PEX13,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6160,PEX14,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6161,PEX16,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6162,PEX19,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6163,PEX2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6164,PEX26,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6165,PEX3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6166,PEX5,Prenatal,,,,,,,,,,,,,"2022-04-19 12:42:42",
6167,PEX6,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6168,PEX7,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6169,PHGDH,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6170,PIEZO1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6171,PIGA,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6345,PKD2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6346,PKHD1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6172,PKLR,Prenatal,"Julie Ratliff",MONDO:0009950,,,,2023-11-08,,,,,,,"2022-04-19 12:44:14",
6347,PKP2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6348,PLN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6349,PLOD2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6173,PMM2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6350,POMT2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6174,POU3F3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6351,PRKAG2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6175,PSAT1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6352,PSEN1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6353,PSEN2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6354,PTEN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6176,PTH1R,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6177,PTPN11,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6178,RAF1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6355,RANGRF,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6356,RAPSN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6179,RASA1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6357,RBM20,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6358,REN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6359,RET,Prenatal,,,,,,,,,,,,,"2022-04-19 12:49:11",
6360,RIPK4,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6180,RIT1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6361,RNU4ATAC,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6362,RPGRIP1L,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6181,RPL11,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6182,RPL15,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6183,RPL27,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6184,RPL35A,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6185,RPL5,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6186,RPS10,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6187,RPS17,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6188,RPS19,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6189,RPS24,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6190,RPS26,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6191,RPS27,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6192,RPS29,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:14",
6193,RPS7,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6194,RYR1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6363,RYR2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6364,SBDS,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6365,SCN1B,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6366,SCN3B,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6367,SCN4B,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6368,SCN5A,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6195,SEC23B,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6196,SF3B4,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6369,SGCD,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6197,SGPL1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6198,SHOC2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6199,SLC12A1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6200,SLC17A5,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6201,SLC22A5,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6202,SLC26A2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6370,SLC35D1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6371,SMN1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6203,SMPD1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
8195,SMPD4,Prenatal,,MONDO:0032838,2023-06-13,,,,,,,,,,"2023-06-13 12:43:33",
6372,SNTA1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6204,SOS1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6205,SOS2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6206,SOX18,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6207,STAT3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6373,STRA6,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6208,SUMF1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6209,SUZ12,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6210,TALDO1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6211,TAPT1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6374,TBX1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6375,TCAP,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6376,TCOF1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6377,TGFB3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6378,TLE6,Prenatal,,,,2022-11-17,,,,,,2023-11-07,,,"2022-04-19 12:50:53",
6379,TMEM107,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6380,TMEM231,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6381,TMEM43,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6382,TMPO,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6383,TNNC1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6384,TNNI3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6385,TNNT2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6386,TPM1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6387,TRDN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
8354,TRIP11,Prenatal,,MONDO:0000001,2023-11-15,,,,,,,,,,"2023-11-15 10:19:02",0af37425-9034-40ed-826d-46ef9362be57
6388,TTC21B,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6389,TTN,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6390,TTR,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
8045,TUBGCP6,Prenatal,,MONDO:0009624,2023-05-17,,,,2023-06-05,2023-06-05,,,2023-06-05,Definitive,"2023-05-17 09:39:44",dcbcd789-4cec-4083-93cc-d6d1adc3c22b
6391,TXNRD2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6392,UBR1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6213,UROS,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6393,VCL,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:53",
6214,WDFY3,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6215,WDR35,Prenatal,,,,,,,,,,,,,"2022-04-19 12:44:15",
6394,WT1,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:54",
6216,ZEB2,Prenatal,,,,,,,,,,,,,"2022-04-19 12:45:34",
6395,ZMPSTE24,Prenatal,,,,,,,,,,,,,"2022-04-19 12:50:54",
8519,CARMIL2,"Primary Immune Regulatory Disorders","Michelle Paczosa",MONDO:0029134,,,,,,,,,,,"2024-01-15 23:26:10",
8218,CASP8,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8219,CD27,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8220,CD70,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8228,CEBPE,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8221,CTPS1,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8225,DEF6,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8224,FAAP24,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8231,FERMT1,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8216,IL10,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8212,IL10RA,"Primary Immune Regulatory Disorders","Olga Sarmento",MONDO:0013153,,,,,,,,,,,"2023-07-24 13:16:00",0fb774fb-dcd0-40d4-be29-2ae68d007c61
8213,IL10RB,"Primary Immune Regulatory Disorders","Olga Sarmento",MONDO:0012941,,,,,,,,,,,"2023-07-24 13:16:00",2abfa7cd-d4fd-4889-81f1-84412b49e8ed
8211,IL2RA,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8215,IL2RB,"Primary Immune Regulatory Disorders","Elizabeth Forbes",MONDO:0032782,,,,,2023-12-04,,,,,Moderate,"2023-07-24 13:16:00",6ed0957c-12f8-48f0-b708-13e16c60a0ea
8230,ITCH,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8227,ITPR3,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8232,JAK1,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8217,NFAT5,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8206,PRF1,"Primary Immune Regulatory Disorders","Alejandro Nieto",MONDO:0011337,,,,,2023-09-19,2023-08-15,,,2023-09-19,Definitive,"2023-07-03 14:27:55",a5e79e6e-d15d-4361-820f-e993398ff6e5
8223,RASGRP1,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8214,RHOG,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8226,STAT6,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8265,STX11,"Primary Immune Regulatory Disorders","Grace Leon-Lozano",MONDO:0011336,2023-09-06,,,,2023-09-18,2023-09-19,,,2023-09-26,Definitive,"2023-09-06 11:36:38",f2384955-1cf5-4183-876a-81a8b9aa775d
2037,STXBP2,"Primary Immune Regulatory Disorders","Justyne Ross",MONDO:0013135,2018-11-16,,,,2023-09-08,2023-09-19,,,2023-09-19,Definitive,"2018-11-16 09:47:23",02212618-0725-43db-9a4c-7929faeb878a
8233,TGFB1,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8222,TNFRSF9,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8229,TPP2,"Primary Immune Regulatory Disorders",,,,,,,,,,,,,"2023-07-24 13:16:00",
8205,UNC13D,"Primary Immune Regulatory Disorders","Alejandro Nieto",MONDO:0012146,,,,,2023-07-30,2024-01-03,,,2024-01-03,Definitive,"2023-07-03 14:23:44",efe07725-b22b-49f1-b5fa-6a32df2036e0
7243,ABCC8,"Pulmonary Hypertension GCEP","Carrie Welch",ID:0015924,,,,,,,,,,,"2022-07-26 12:21:21",
